Treatment,Generation,Session,SessionDate,ChainID,ParticipantID,Trial,TrialChain,Configuration,Speed,Payoff,wT,wR,wB,wL,mapT,mapR,mapB,mapL,comX,comY,Inertia,survey_birthyear,SessionGender
ABS,2,nzkwel8j,2025-02-14,EASCY,gn53jrso,5,10,4-7-4-9,90.21002734731086,0.19,4,7,4,9,4,7,4,9,-1,0,24,1991,Female
ABS,2,rxkbhh0l,2025-02-14,EHHRT,vz56elfi,1,6,12-9-11-12,72.92586588061903,0.28,12,9,11,12,12,9,11,12,-1.5,0.5,44,1993,Male
ABS,2,rxkbhh0l,2025-02-14,EHHRT,vz56elfi,2,7,11-9-11-11,0,0,11,9,11,11,11,9,11,11,-1,0,42,1993,Male
ABS,2,rxkbhh0l,2025-02-14,EHHRT,vz56elfi,3,8,12-9-11-12,72.92586588061903,0.28,12,9,11,12,12,9,11,12,-1.5,0.5,44,1993,Male
ABS,2,rxkbhh0l,2025-02-14,EHHRT,vz56elfi,4,9,12-9-11-12,72.92586588061903,0.28,12,9,11,12,12,9,11,12,-1.5,0.5,44,1993,Male
ABS,2,rxkbhh0l,2025-02-14,EHHRT,vz56elfi,5,10,12-9-11-12,72.92586588061903,0.28,12,9,11,12,12,9,11,12,-1.5,0.5,44,1993,Male
ABS,2,rxkbhh0l,2025-02-14,ENULG,y66uj3un,1,6,6-6-6-6,0,0,6,6,6,6,6,6,6,6,0,0,24,1989,Male
ABS,2,rxkbhh0l,2025-02-14,ENULG,y66uj3un,2,7,9-3-6-6,99.96,0.14,9,3,6,6,9,3,6,6,-1.5,1.5,24,1989,Male
ABS,2,rxkbhh0l,2025-02-14,ENULG,y66uj3un,3,8,6-3-6-9,0,0,6,3,6,9,6,3,6,9,-3,0,24,1989,Male
ABS,2,rxkbhh0l,2025-02-14,ENULG,y66uj3un,4,9,6-3-10-6,0,0,6,3,10,6,6,3,10,6,-1.5,-2,25,1989,Male
ABS,2,rxkbhh0l,2025-02-14,ENULG,y66uj3un,5,10,6-3-6-6,94.15832540437678,0.17,6,3,6,6,6,3,6,6,-1.5,0,21,1989,Male
ABS,2,nzkwel8j,2025-02-14,FCDSM,v46n9ux3,1,6,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,2000,Female
ABS,2,nzkwel8j,2025-02-14,FCDSM,v46n9ux3,2,7,1-2-2-1,103.73207547169812,0.12,1,2,2,1,1,2,2,1,0.5,-0.5,6,2000,Female
ABS,2,nzkwel8j,2025-02-14,FCDSM,v46n9ux3,3,8,2-2-2-4,107.68269858541896,0.1,2,2,2,4,2,2,2,4,-1,0,10,2000,Female
ABS,2,nzkwel8j,2025-02-14,FCDSM,v46n9ux3,4,9,2-2-2-3,111.5675310033822,0.08,2,2,2,3,2,2,2,3,-0.5,0,9,2000,Female
ABS,2,nzkwel8j,2025-02-14,FCDSM,v46n9ux3,5,10,1-2-2-1,103.73207547169812,0.12,1,2,2,1,1,2,2,1,0.5,-0.5,6,2000,Female
ABS,2,nzkwel8j,2025-02-14,FHSON,a9xgy8ke,1,6,4-3-4-3,107.44885993485342,0.1,4,3,4,3,4,3,4,3,0,0,14,1990,Female
ABS,2,nzkwel8j,2025-02-14,FHSON,a9xgy8ke,2,7,1-3-1-3,112.96849315068494,0.07,1,3,1,3,1,3,1,3,0,0,8,1990,Female
ABS,2,nzkwel8j,2025-02-14,FHSON,a9xgy8ke,3,8,4-6-8-10,0,0,4,6,8,10,4,6,8,10,-2,-2,28,1990,Female
ABS,2,nzkwel8j,2025-02-14,FHSON,a9xgy8ke,4,9,1-4-1-4,109.34850828729282,0.09,1,4,1,4,1,4,1,4,0,0,10,1990,Female
ABS,2,nzkwel8j,2025-02-14,FHSON,a9xgy8ke,5,10,1-10-1-10,0,0,1,10,1,10,1,10,1,10,0,0,22,1990,Female
ABS,2,rxkbhh0l,2025-02-14,GKGYC,v8uqqhpi,1,6,6-7-5-6,0,0,6,7,5,6,6,7,5,6,0.5,0.5,24,1992,Male
ABS,2,rxkbhh0l,2025-02-14,GKGYC,v8uqqhpi,2,7,8-9-6-7,0,0,8,9,6,7,8,9,6,7,1,1,30,1992,Male
ABS,2,rxkbhh0l,2025-02-14,GKGYC,v8uqqhpi,3,8,9-3-7-7,90.78935779816514,0.19,9,3,7,7,9,3,7,7,-2,1,26,1992,Male
ABS,2,rxkbhh0l,2025-02-14,GKGYC,v8uqqhpi,4,9,10-2-5-8,0,0,10,2,5,8,10,2,5,8,-3,2.5,25,1992,Male
ABS,2,rxkbhh0l,2025-02-14,GKGYC,v8uqqhpi,5,10,11-4-6-7,99.85913218970738,0.14,11,4,6,7,11,4,6,7,-1.5,2.5,28,1992,Male
ABS,2,rxkbhh0l,2025-02-14,HBUTB,9fr45wwp,1,6,3-3-3-3,109.83396226415094,0.09,3,3,3,3,3,3,3,3,0,0,12,1996,Male
ABS,2,rxkbhh0l,2025-02-14,HBUTB,9fr45wwp,2,7,4-4-4-4,104.27860906217072,0.12,4,4,4,4,4,4,4,4,0,0,16,1996,Male
ABS,2,rxkbhh0l,2025-02-14,HBUTB,9fr45wwp,3,8,8-8-8-8,0,0,8,8,8,8,8,8,8,8,0,0,32,1996,Male
ABS,2,rxkbhh0l,2025-02-14,HBUTB,9fr45wwp,4,9,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1996,Male
ABS,2,rxkbhh0l,2025-02-14,HBUTB,9fr45wwp,5,10,2-2-2-1,114.40508670520232,0.06,2,2,2,1,2,2,2,1,0.5,0,7,1996,Male
ABS,2,nzkwel8j,2025-02-14,IPJOD,kvjx37vj,1,6,6-9-4-3,0,0,6,9,4,3,6,9,4,3,3,1,22,1992,Female
ABS,2,nzkwel8j,2025-02-14,IPJOD,kvjx37vj,2,7,12-12-12-12,0,0,12,12,12,12,12,12,12,12,0,0,48,1992,Female
ABS,2,nzkwel8j,2025-02-14,IPJOD,kvjx37vj,3,8,6-7-1-4,107.56565217391304,0.1,6,7,1,4,6,7,1,4,1.5,2.5,18,1992,Female
ABS,2,nzkwel8j,2025-02-14,IPJOD,kvjx37vj,4,9,5-6-1-3,110.81791713325867,0.08,5,6,1,3,5,6,1,3,1.5,2,15,1992,Female
ABS,2,nzkwel8j,2025-02-14,IPJOD,kvjx37vj,5,10,4-5-2-2,101.08314606741574,0.13,4,5,2,2,4,5,2,2,1.5,1,13,1992,Female
ABS,2,nzkwel8j,2025-02-14,JGFMO,aqqdz1n9,1,6,3-1-2-2,114.8032482598608,0.06,3,1,2,2,3,1,2,2,-0.5,0.5,8,1995,Female
ABS,2,nzkwel8j,2025-02-14,JGFMO,aqqdz1n9,2,7,4-2-3-3,112.96849315068494,0.07,4,2,3,3,4,2,3,3,-0.5,0.5,12,1995,Female
ABS,2,nzkwel8j,2025-02-14,JGFMO,aqqdz1n9,3,8,7-5-6-6,98.9604,0.14,7,5,6,6,7,5,6,6,-0.5,0.5,24,1995,Female
ABS,2,nzkwel8j,2025-02-14,JGFMO,aqqdz1n9,4,9,12-10-11-11,0,0,12,10,11,11,12,10,11,11,-0.5,0.5,44,1995,Female
ABS,2,nzkwel8j,2025-02-14,JGFMO,aqqdz1n9,5,10,9-7-8-8,86.50384615384615,0.21,9,7,8,8,9,7,8,8,-0.5,0.5,32,1995,Female
ABS,2,nzkwel8j,2025-02-14,JURUS,ubt345vb,1,6,10-5-5-7,103.51506276150629,0.12,10,5,5,7,10,5,5,7,-1,2.5,27,2004,Female
ABS,2,nzkwel8j,2025-02-14,JURUS,ubt345vb,2,7,9-6-4-9,102.1263157894737,0.13,9,6,4,9,9,6,4,9,-1.5,2.5,28,2004,Female
ABS,2,nzkwel8j,2025-02-14,JURUS,ubt345vb,3,8,8-6-4-9,101.81111111111112,0.13,8,6,4,9,8,6,4,9,-1.5,2,27,2004,Female
ABS,2,nzkwel8j,2025-02-14,JURUS,ubt345vb,4,9,8-6-4-8,103.73207547169812,0.12,8,6,4,8,8,6,4,8,-1,2,26,2004,Female
ABS,2,nzkwel8j,2025-02-14,JURUS,ubt345vb,5,10,9-6-3-10,102.1263157894737,0.13,9,6,3,10,9,6,3,10,-2,3,28,2004,Female
ABS,2,rxkbhh0l,2025-02-14,KATRI,l0tbp35a,1,6,9-5-7-7,96.26498054474708,0.16,9,5,7,7,9,5,7,7,-1,1,28,2001,Male
ABS,2,rxkbhh0l,2025-02-14,KATRI,l0tbp35a,2,7,10-7-7-7,93.89032258064516,0.17,10,7,7,7,10,7,7,7,0,1.5,31,2001,Male
ABS,2,rxkbhh0l,2025-02-14,KATRI,l0tbp35a,3,8,12-9-9-9,81.04864864864867,0.24,12,9,9,9,12,9,9,9,0,1.5,39,2001,Male
ABS,2,rxkbhh0l,2025-02-14,KATRI,l0tbp35a,4,9,12-11-11-11,0,0,12,11,11,11,12,11,11,11,0,0.5,45,2001,Male
ABS,2,rxkbhh0l,2025-02-14,KATRI,l0tbp35a,5,10,12-9-9-9,81.04864864864867,0.24,12,9,9,9,12,9,9,9,0,1.5,39,2001,Male
ABS,2,nzkwel8j,2025-02-14,KAYOI,cn7g98nl,1,6,6-6-6-6,0,0,6,6,6,6,6,6,6,6,0,0,24,1997,Female
ABS,2,nzkwel8j,2025-02-14,KAYOI,cn7g98nl,2,7,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1997,Female
ABS,2,nzkwel8j,2025-02-14,KAYOI,cn7g98nl,3,8,6-5-5-5,102.33753877973112,0.13,6,5,5,5,6,5,5,5,0,0.5,21,1997,Female
ABS,2,nzkwel8j,2025-02-14,KAYOI,cn7g98nl,4,9,4-5-5-5,0,0,4,5,5,5,4,5,5,5,0,-0.5,19,1997,Female
ABS,2,nzkwel8j,2025-02-14,KAYOI,cn7g98nl,5,10,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1997,Female
ABS,2,nzkwel8j,2025-02-14,KGUJO,bi4zk1kh,1,6,2-9-5-4,0,0,2,9,5,4,2,9,5,4,2.5,-1.5,20,1999,Female
ABS,2,nzkwel8j,2025-02-14,KGUJO,bi4zk1kh,2,7,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1999,Female
ABS,2,nzkwel8j,2025-02-14,KGUJO,bi4zk1kh,3,8,1-2-1-1,115.74315789473684,0.05,1,2,1,1,1,2,1,1,0.5,0,5,1999,Female
ABS,2,nzkwel8j,2025-02-14,KGUJO,bi4zk1kh,4,9,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1999,Female
ABS,2,nzkwel8j,2025-02-14,KGUJO,bi4zk1kh,5,10,1-1-1-2,112.2,0.07,1,1,1,2,1,1,1,2,-0.5,0,5,1999,Female
ABS,2,rxkbhh0l,2025-02-14,KGYAL,k6o9fzvw,1,6,2-5-2-6,103.73207547169812,0.12,2,5,2,6,2,5,2,6,-0.5,0,15,1991,Male
ABS,2,rxkbhh0l,2025-02-14,KGYAL,k6o9fzvw,2,7,6-5-7-1,0,0,6,5,7,1,6,5,7,1,2,-0.5,19,1991,Male
ABS,2,rxkbhh0l,2025-02-14,KGYAL,k6o9fzvw,3,8,2-5-2-8,100.4674111675127,0.14,2,5,2,8,2,5,2,8,-1.5,0,17,1991,Male
ABS,2,rxkbhh0l,2025-02-14,KGYAL,k6o9fzvw,4,9,2-5-2-10,92.57287184284375,0.18,2,5,2,10,2,5,2,10,-2.5,0,19,1991,Male
ABS,2,rxkbhh0l,2025-02-14,KGYAL,k6o9fzvw,5,10,2-5-2-12,0,0,2,5,2,12,2,5,2,12,-3.5,0,21,1991,Male
ABS,2,nzkwel8j,2025-02-14,LJUTY,s803qmyo,1,6,7-7-7-7,0,0,7,7,7,7,7,7,7,7,0,0,28,1992,Female
ABS,2,nzkwel8j,2025-02-14,LJUTY,s803qmyo,2,7,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1992,Female
ABS,2,nzkwel8j,2025-02-14,LJUTY,s803qmyo,3,8,5-6-5-5,0,0,5,6,5,5,5,6,5,5,0.5,0,21,1992,Female
ABS,2,nzkwel8j,2025-02-14,LJUTY,s803qmyo,4,9,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1992,Female
ABS,2,nzkwel8j,2025-02-14,LJUTY,s803qmyo,5,10,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1992,Female
ABS,2,nzkwel8j,2025-02-14,LRFPN,mpkql5nn,1,6,12-12-12-12,0,0,12,12,12,12,12,12,12,12,0,0,48,1998,Female
ABS,2,nzkwel8j,2025-02-14,LRFPN,mpkql5nn,2,7,2-2-1-2,119.08592057761734,0.04,2,2,1,2,2,2,1,2,0,0.5,7,1998,Female
ABS,2,nzkwel8j,2025-02-14,LRFPN,mpkql5nn,3,8,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1998,Female
ABS,2,nzkwel8j,2025-02-14,LRFPN,mpkql5nn,4,9,12-10-12-10,0,0,12,10,12,10,12,10,12,10,0,0,44,1998,Female
ABS,2,nzkwel8j,2025-02-14,LRFPN,mpkql5nn,5,10,9-6-9-6,73.35833951074869,0.28,9,6,9,6,9,6,9,6,0,0,30,1998,Female
ABS,2,rxkbhh0l,2025-02-14,NCLBK,ev6cy5en,1,6,4-6-5-5,0,0,4,6,5,5,4,6,5,5,0.5,-0.5,20,1996,Male
ABS,2,rxkbhh0l,2025-02-14,NCLBK,ev6cy5en,2,7,1-2-4-8,0,0,1,2,4,8,1,2,4,8,-3,-1.5,15,1996,Male
ABS,2,rxkbhh0l,2025-02-14,NCLBK,ev6cy5en,3,8,1-2-4-2,0,0,1,2,4,2,1,2,4,2,0,-1.5,9,1996,Male
ABS,2,rxkbhh0l,2025-02-14,NCLBK,ev6cy5en,4,9,8-7-3-5,106.18068669527898,0.11,8,7,3,5,8,7,3,5,1,2.5,23,1996,Male
ABS,2,rxkbhh0l,2025-02-14,NCLBK,ev6cy5en,5,10,8-7-3-6,106.40903225806451,0.1,8,7,3,6,8,7,3,6,0.5,2.5,24,1996,Male
ABS,2,rxkbhh0l,2025-02-14,NMAFY,f17t86g6,1,6,9-8-6-7,90.95625,0.19,9,8,6,7,9,8,6,7,0.5,1.5,30,1995,Male
ABS,2,rxkbhh0l,2025-02-14,NMAFY,f17t86g6,2,7,9-10-8-11,0,0,9,10,8,11,9,10,8,11,-0.5,0.5,38,1995,Male
ABS,2,rxkbhh0l,2025-02-14,NMAFY,f17t86g6,3,8,9-8-6-7,90.95625,0.19,9,8,6,7,9,8,6,7,0.5,1.5,30,1995,Male
ABS,2,rxkbhh0l,2025-02-14,NMAFY,f17t86g6,4,9,9-10-8-11,0,0,9,10,8,11,9,10,8,11,-0.5,0.5,38,1995,Male
ABS,2,rxkbhh0l,2025-02-14,NMAFY,f17t86g6,5,10,9-8-6-7,90.95625,0.19,9,8,6,7,9,8,6,7,0.5,1.5,30,1995,Male
ABS,2,rxkbhh0l,2025-02-14,NVWEP,5i5lbr87,1,6,11-4-4-6,107.33232104121475,0.1,11,4,4,6,11,4,4,6,-1,3.5,25,1992,Male
ABS,2,rxkbhh0l,2025-02-14,NVWEP,5i5lbr87,2,7,11-5-4-6,107.33232104121475,0.1,11,5,4,6,11,5,4,6,-0.5,3.5,26,1992,Male
ABS,2,rxkbhh0l,2025-02-14,NVWEP,5i5lbr87,3,8,10-5-4-6,107.8,0.1,10,5,4,6,10,5,4,6,-0.5,3,25,1992,Male
ABS,2,rxkbhh0l,2025-02-14,NVWEP,5i5lbr87,4,9,10-6-4-6,106.6383620689655,0.1,10,6,4,6,10,6,4,6,0,3,26,1992,Male
ABS,2,rxkbhh0l,2025-02-14,NVWEP,5i5lbr87,5,10,10-6-4-6,106.6383620689655,0.1,10,6,4,6,10,6,4,6,0,3,26,1992,Male
ABS,2,nzkwel8j,2025-02-14,NYPTV,bppnyghp,1,6,10-6-2-6,110.94215246636772,0.08,10,6,2,6,10,6,2,6,0,4,24,1990,Female
ABS,2,nzkwel8j,2025-02-14,NYPTV,bppnyghp,2,7,10-10-10-10,0,0,10,10,10,10,10,10,10,10,0,0,40,1990,Female
ABS,2,nzkwel8j,2025-02-14,NYPTV,bppnyghp,3,8,10-6-10-6,72.8185430463576,0.28,10,6,10,6,10,6,10,6,0,0,32,1990,Female
ABS,2,nzkwel8j,2025-02-14,NYPTV,bppnyghp,4,9,10-6-10-6,72.8185430463576,0.28,10,6,10,6,10,6,10,6,0,0,32,1990,Female
ABS,2,nzkwel8j,2025-02-14,NYPTV,bppnyghp,5,10,10-6-10-6,72.8185430463576,0.28,10,6,10,6,10,6,10,6,0,0,32,1990,Female
ABS,2,rxkbhh0l,2025-02-14,OSHAY,h9eu44ye,1,6,3-11-11-11,0,0,3,11,11,11,3,11,11,11,0,-4,36,1991,Male
ABS,2,rxkbhh0l,2025-02-14,OSHAY,h9eu44ye,2,7,11-11-1-2,0,0,11,11,1,2,11,11,1,2,4.5,5,25,1991,Male
ABS,2,rxkbhh0l,2025-02-14,OSHAY,h9eu44ye,3,8,6-6-10-10,0,0,6,6,10,10,6,6,10,10,-2,-2,32,1991,Male
ABS,2,rxkbhh0l,2025-02-14,OSHAY,h9eu44ye,4,9,6-6-10-2,0,0,6,6,10,2,6,6,10,2,2,-2,24,1991,Male
ABS,2,rxkbhh0l,2025-02-14,OSHAY,h9eu44ye,5,10,6-6-2-2,0,0,6,6,2,2,6,6,2,2,2,2,16,1991,Male
ABS,2,nzkwel8j,2025-02-14,QNSSA,hbhf9u68,1,6,11-4-9-3,94.15832540437678,0.17,11,4,9,3,11,4,9,3,0.5,1,27,1992,Female
ABS,2,nzkwel8j,2025-02-14,QNSSA,hbhf9u68,2,7,11-2-8-2,99.75846774193548,0.14,11,2,8,2,11,2,8,2,0,1.5,23,1992,Female
ABS,2,nzkwel8j,2025-02-14,QNSSA,hbhf9u68,3,8,11-11-10-2,0,0,11,11,10,2,11,11,10,2,4.5,0.5,34,1992,Female
ABS,2,nzkwel8j,2025-02-14,QNSSA,hbhf9u68,4,9,11-3-11-3,84.2216170212766,0.22,11,3,11,3,11,3,11,3,0,0,28,1992,Female
ABS,2,nzkwel8j,2025-02-14,QNSSA,hbhf9u68,5,10,12-3-12-3,80.91610793131643,0.24,12,3,12,3,12,3,12,3,0,0,30,1992,Female
ABS,2,nzkwel8j,2025-02-14,SQNAJ,ify6vivw,1,6,12-12-12-12,0,0,12,12,12,12,12,12,12,12,0,0,48,1998,Female
ABS,2,nzkwel8j,2025-02-14,SQNAJ,ify6vivw,2,7,7-7-7-7,0,0,7,7,7,7,7,7,7,7,0,0,28,1998,Female
ABS,2,nzkwel8j,2025-02-14,SQNAJ,ify6vivw,3,8,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1998,Female
ABS,2,nzkwel8j,2025-02-14,SQNAJ,ify6vivw,4,9,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1998,Female
ABS,2,nzkwel8j,2025-02-14,SQNAJ,ify6vivw,5,10,5-5-5-5,96.83013698630135,0.15,5,5,5,5,5,5,5,5,0,0,20,1998,Female
ABS,2,nzkwel8j,2025-02-14,SZIJF,800oqqwj,1,6,10-9-8-12,81.78545454545454,0.23,10,9,8,12,10,9,8,12,-1.5,1,39,1994,Female
ABS,2,nzkwel8j,2025-02-14,SZIJF,800oqqwj,2,7,12-11-9-11,0,0,12,11,9,11,12,11,9,11,0,1.5,43,1994,Female
ABS,2,nzkwel8j,2025-02-14,SZIJF,800oqqwj,3,8,10-10-9-12,0,0,10,10,9,12,10,10,9,12,-1,0.5,41,1994,Female
ABS,2,nzkwel8j,2025-02-14,SZIJF,800oqqwj,4,9,9-9-7-10,83.30000000000001,0.23,9,9,7,10,9,9,7,10,-0.5,1,35,1994,Female
ABS,2,nzkwel8j,2025-02-14,SZIJF,800oqqwj,5,10,8-8-6-9,90.540164684355,0.19,8,8,6,9,8,8,6,9,-0.5,1,31,1994,Female
ABS,2,rxkbhh0l,2025-02-14,VQAUW,10s33ob0,1,6,7-1-6-6,0,0,7,1,6,6,7,1,6,6,-2.5,0.5,20,1992,Male
ABS,2,rxkbhh0l,2025-02-14,VQAUW,10s33ob0,2,7,7-12-6-6,0,0,7,12,6,6,7,12,6,6,3,0.5,31,1992,Male
ABS,2,rxkbhh0l,2025-02-14,VQAUW,10s33ob0,3,8,7-3-6-6,97.30619469026549,0.15,7,3,6,6,7,3,6,6,-1.5,0.5,22,1992,Male
ABS,2,rxkbhh0l,2025-02-14,VQAUW,10s33ob0,4,9,7-3-3-6,109.46946902654868,0.09,7,3,3,6,7,3,3,6,-1.5,2,19,1992,Male
ABS,2,rxkbhh0l,2025-02-14,VQAUW,10s33ob0,5,10,7-3-6-6,97.30619469026549,0.15,7,3,6,6,7,3,6,6,-1.5,0.5,22,1992,Male
ABS,2,rxkbhh0l,2025-02-14,WFMTL,6i4n2n26,1,6,2-3-8-5,0,0,2,3,8,5,2,3,8,5,-1,-3,18,1996,Male
ABS,2,rxkbhh0l,2025-02-14,WFMTL,6i4n2n26,2,7,8-10-3-1,0,0,8,10,3,1,8,10,3,1,4.5,2.5,22,1996,Male
ABS,2,rxkbhh0l,2025-02-14,WFMTL,6i4n2n26,3,8,3-12-8-12,0,0,3,12,8,12,3,12,8,12,0,-2.5,35,1996,Male
ABS,2,rxkbhh0l,2025-02-14,WFMTL,6i4n2n26,4,9,7-5-3-1,109.46946902654868,0.09,7,5,3,1,7,5,3,1,2,2,16,1996,Male
ABS,2,rxkbhh0l,2025-02-14,WFMTL,6i4n2n26,5,10,9-6-2-1,108.86732673267328,0.09,9,6,2,1,9,6,2,1,2.5,3.5,18,1996,Male
ABS,2,rxkbhh0l,2025-02-14,YMNVR,7p7ckk5l,1,6,3-10-1-2,0,0,3,10,1,2,3,10,1,2,4,1,16,1992,Male
ABS,2,rxkbhh0l,2025-02-14,YMNVR,7p7ckk5l,2,7,6-4-2-5,115.87868852459016,0.05,6,4,2,5,6,4,2,5,-0.5,2,17,1992,Male
ABS,2,rxkbhh0l,2025-02-14,YMNVR,7p7ckk5l,3,8,7-5-3-6,110.81791713325867,0.08,7,5,3,6,7,5,3,6,-0.5,2,21,1992,Male
ABS,2,rxkbhh0l,2025-02-14,YMNVR,7p7ckk5l,4,9,8-6-4-7,105.27702127659576,0.11,8,6,4,7,8,6,4,7,-0.5,2,25,1992,Male
ABS,2,rxkbhh0l,2025-02-14,YMNVR,7p7ckk5l,5,10,9-7-5-8,99.55774647887324,0.14,9,7,5,8,9,7,5,8,-0.5,2,29,1992,Male
ABS,2,rxkbhh0l,2025-02-14,ZPHCH,p3inn8cz,1,6,4-6-2-6,107.9175572519084,0.1,4,6,2,6,4,6,2,6,0,1,18,1993,Male
ABS,2,rxkbhh0l,2025-02-14,ZPHCH,p3inn8cz,2,7,6-4-2-8,107.33232104121475,0.1,6,4,2,8,6,4,2,8,-2,2,20,1993,Male
ABS,2,rxkbhh0l,2025-02-14,ZPHCH,p3inn8cz,3,8,7-3-2-9,0,0,7,3,2,9,7,3,2,9,-3,2.5,21,1993,Male
ABS,2,rxkbhh0l,2025-02-14,ZPHCH,p3inn8cz,4,9,9-4-10-10,0,0,9,4,10,10,9,4,10,10,-3,-0.5,33,1993,Male
ABS,2,rxkbhh0l,2025-02-14,ZPHCH,p3inn8cz,5,10,10-5-11-11,57.635643564356435,0.36,10,5,11,11,10,5,11,11,-3,-0.5,37,1993,Male
ABS,3,nzkwel8j,2025-02-14,ALEEK,cc94dtoe,1,11,6-3-1-5,117.81000000000002,0.04,6,3,1,5,6,3,1,5,-1,2.5,15,1989,Female
ABS,3,nzkwel8j,2025-02-14,ALEEK,cc94dtoe,2,12,3-9-4-3,0,0,3,9,4,3,3,9,4,3,3,-0.5,19,1989,Female
ABS,3,nzkwel8j,2025-02-14,ALEEK,cc94dtoe,3,13,6-2-2-4,115.87868852459016,0.05,6,2,2,4,6,2,2,4,-1,2,14,1989,Female
ABS,3,nzkwel8j,2025-02-14,ALEEK,cc94dtoe,4,14,3-2-1-2,121.42380368098162,0.02,3,2,1,2,3,2,1,2,0,1,8,1989,Female
ABS,3,nzkwel8j,2025-02-14,ALEEK,cc94dtoe,5,15,5-1-7-1,0,0,5,1,7,1,5,1,7,1,0,-1,14,1989,Female
ABS,3,rxkbhh0l,2025-02-14,DZGMN,plc530rt,1,11,5-3-4-4,109.34850828729282,0.09,5,3,4,4,5,3,4,4,-0.5,0.5,16,1994,Male
ABS,3,rxkbhh0l,2025-02-14,DZGMN,plc530rt,2,12,10-10-9-8,0,0,10,10,9,8,10,10,9,8,1,0.5,37,1994,Male
ABS,3,rxkbhh0l,2025-02-14,DZGMN,plc530rt,3,13,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1994,Male
ABS,3,rxkbhh0l,2025-02-14,DZGMN,plc530rt,4,14,2-3-3-2,0,0,2,3,3,2,2,3,3,2,0.5,-0.5,10,1994,Male
ABS,3,rxkbhh0l,2025-02-14,DZGMN,plc530rt,5,15,3-4-4-3,0,0,3,4,4,3,3,4,4,3,0.5,-0.5,14,1994,Male
ABS,3,nzkwel8j,2025-02-14,EASCY,gveh8jl0,1,11,4-7-4-9,90.21002734731086,0.19,4,7,4,9,4,7,4,9,-1,0,24,2004,Female
ABS,3,nzkwel8j,2025-02-14,EASCY,gveh8jl0,2,12,3-7-6-7,0,0,3,7,6,7,3,7,6,7,0,-1.5,23,2004,Female
ABS,3,nzkwel8j,2025-02-14,EASCY,gveh8jl0,3,13,4-7-4-11,89.07326732673268,0.2,4,7,4,11,4,7,4,11,-2,0,26,2004,Female
ABS,3,nzkwel8j,2025-02-14,EASCY,gveh8jl0,4,14,5-7-4-11,92.48635514018692,0.18,5,7,4,11,5,7,4,11,-2,0.5,27,2004,Female
ABS,3,nzkwel8j,2025-02-14,EASCY,gveh8jl0,5,15,4-7-4-11,89.07326732673268,0.2,4,7,4,11,4,7,4,11,-2,0,26,2004,Female
ABS,3,rxkbhh0l,2025-02-14,EHHRT,iuex0out,1,11,12-12-11-12,0,0,12,12,11,12,12,12,11,12,0,0.5,47,1998,Male
ABS,3,rxkbhh0l,2025-02-14,EHHRT,iuex0out,2,12,12-9-11-12,72.92586588061903,0.28,12,9,11,12,12,9,11,12,-1.5,0.5,44,1998,Male
ABS,3,rxkbhh0l,2025-02-14,EHHRT,iuex0out,3,13,11-10-9-12,75.83172413793105,0.27,11,10,9,12,11,10,9,12,-1,1,42,1998,Male
ABS,3,rxkbhh0l,2025-02-14,EHHRT,iuex0out,4,14,11-11-10-9,0,0,11,11,10,9,11,11,10,9,1,0.5,41,1998,Male
ABS,3,rxkbhh0l,2025-02-14,EHHRT,iuex0out,5,15,11-9-10-9,0,0,11,9,10,9,11,9,10,9,0,0.5,39,1998,Male
ABS,3,rxkbhh0l,2025-02-14,ENULG,an1ausql,1,11,4-5-6-6,0,0,4,5,6,6,4,5,6,6,-0.5,-1,21,1992,Male
ABS,3,rxkbhh0l,2025-02-14,ENULG,an1ausql,2,12,4-10-6-6,0,0,4,10,6,6,4,10,6,6,2,-1,26,1992,Male
ABS,3,rxkbhh0l,2025-02-14,ENULG,an1ausql,3,13,4-10-10-6,0,0,4,10,10,6,4,10,10,6,2,-3,30,1992,Male
ABS,3,rxkbhh0l,2025-02-14,ENULG,an1ausql,4,14,4-10-10-6,0,0,4,10,10,6,4,10,10,6,2,-3,30,1992,Male
ABS,3,rxkbhh0l,2025-02-14,ENULG,an1ausql,5,15,4-10-10-9,0,0,4,10,10,9,4,10,10,9,0.5,-3,33,1992,Male
